true_hyp,study_iteration,numerator,denominator,BF,N
nonosp<nonvis<visosp,459,nonosp<nonvis<visosp,Hc,1172.1051673495836,250
nonosp<nonvis<visosp,459,nonosp<nonvis=visosp,Hc,0.5454388288973782,250
nonosp<nonvis<visosp,459,nonosp<nonvis<visosp,nonosp=nonvis=visosp,182491892.3707234,250
nonosp<nonvis<visosp,459,nonosp<nonvis=visosp,nonosp=nonvis=visosp,16257214.868986743,250
nonosp<nonvis<visosp,459,nonosp=nonvis=visosp,nonosp<nonvis<visosp,5.479695492271781e-9,250
nonosp<nonvis<visosp,459,nonosp<nonvis=visosp,nonosp<nonvis<visosp,0.08908458703448043,250
nonosp<nonvis<visosp,459,nonosp=nonvis=visosp,nonosp<nonvis=visosp,6.151115108330525e-8,250
nonosp<nonvis<visosp,459,nonosp<nonvis<visosp,nonosp<nonvis=visosp,11.225286363093849,250
nonosp<nonvis=visosp,459,nonosp=nonvis=visosp,Hc,7.798464656181348e-5,250
nonosp<nonvis=visosp,459,nonosp<nonvis<visosp,Hc,5.512107725208446,250
nonosp<nonvis=visosp,459,nonosp<nonvis=visosp,Hc,17.984531405528095,250
nonosp<nonvis=visosp,459,nonosp<nonvis<visosp,nonosp=nonvis=visosp,38096.908347032964,250
nonosp<nonvis=visosp,459,nonosp<nonvis=visosp,nonosp=nonvis=visosp,230616.30972800392,250
nonosp<nonvis=visosp,459,nonosp=nonvis=visosp,nonosp<nonvis<visosp,2.6248849142580916e-5,250
nonosp<nonvis=visosp,459,nonosp<nonvis=visosp,nonosp<nonvis<visosp,6.053412723869092,250
nonosp<nonvis=visosp,459,nonosp=nonvis=visosp,nonosp<nonvis=visosp,4.336206754758287e-6,250
nonosp<nonvis=visosp,459,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.16519607130981173,250
"nonosp,nonvis,visosp",459,nonosp=nonvis=visosp,Hc,1.395797429438182e-14,250
"nonosp,nonvis,visosp",459,nonosp<nonvis<visosp,Hc,2.106599920125533e-18,250
"nonosp,nonvis,visosp",459,nonosp<nonvis=visosp,Hc,1.8003747725245858e-16,250
"nonosp,nonvis,visosp",459,nonosp<nonvis<visosp,nonosp=nonvis=visosp,1.8504246286594407e-4,250
"nonosp,nonvis,visosp",459,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.012898539104268514,250
"nonosp,nonvis,visosp",459,nonosp=nonvis=visosp,nonosp<nonvis<visosp,5404.1649927911985,250
"nonosp,nonvis,visosp",459,nonosp<nonvis=visosp,nonosp<nonvis<visosp,69.70583348543622,250
"nonosp,nonvis,visosp",459,nonosp=nonvis=visosp,nonosp<nonvis=visosp,77.52815973314917,250
"nonosp,nonvis,visosp",459,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.014346001618486235,250
nonosp=nonvis=visosp,460,nonosp=nonvis=visosp,Hc,66.64706512767943,250
nonosp=nonvis=visosp,460,nonosp<nonvis<visosp,Hc,1.157551588733123,250
nonosp=nonvis=visosp,460,nonosp<nonvis=visosp,Hc,7.060861449437606,250
nonosp=nonvis=visosp,460,nonosp<nonvis<visosp,nonosp=nonvis=visosp,0.016936543086446522,250
nonosp=nonvis=visosp,460,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.10594407174435555,250
nonosp=nonvis=visosp,460,nonosp=nonvis=visosp,nonosp<nonvis<visosp,59.04392619531966,250
nonosp=nonvis=visosp,460,nonosp<nonvis=visosp,nonosp<nonvis<visosp,6.255353952905382,250
nonosp=nonvis=visosp,460,nonosp=nonvis=visosp,nonosp<nonvis=visosp,9.4389424866831,250
nonosp=nonvis=visosp,460,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.159863056116199,250
nonosp<nonvis<visosp,460,nonosp=nonvis=visosp,Hc,3.298596479082188e-14,250
nonosp<nonvis<visosp,460,nonosp<nonvis<visosp,Hc,2626.7212416898296,250
nonosp<nonvis<visosp,460,nonosp<nonvis=visosp,Hc,1.3039268103788372e-6,250
nonosp<nonvis<visosp,460,nonosp<nonvis<visosp,nonosp=nonvis=visosp,171330506106796.47,250
nonosp<nonvis<visosp,460,nonosp<nonvis=visosp,nonosp=nonvis=visosp,39529746.01918103,250
nonosp<nonvis<visosp,460,nonosp=nonvis=visosp,nonosp<nonvis<visosp,5.8366721882947334e-15,250
nonosp<nonvis<visosp,460,nonosp<nonvis=visosp,nonosp<nonvis<visosp,2.3072216920050842e-7,250
nonosp<nonvis<visosp,460,nonosp=nonvis=visosp,nonosp<nonvis=visosp,2.5297405136748653e-8,250
nonosp<nonvis<visosp,460,nonosp<nonvis<visosp,nonosp<nonvis=visosp,4334217.22526782,250
nonosp<nonvis=visosp,460,nonosp=nonvis=visosp,Hc,0.011384112608027866,250
nonosp<nonvis=visosp,460,nonosp<nonvis<visosp,Hc,1.1114364135900772,250
nonosp<nonvis=visosp,460,nonosp<nonvis=visosp,Hc,13.053073530015167,250
nonosp<nonvis=visosp,460,nonosp<nonvis<visosp,nonosp=nonvis=visosp,95.52328178627901,250
nonosp<nonvis=visosp,460,nonosp<nonvis=visosp,nonosp=nonvis=visosp,1146.6043932849348,250
nonosp<nonvis=visosp,460,nonosp=nonvis=visosp,nonosp<nonvis<visosp,0.010468652053196524,250
nonosp<nonvis=visosp,460,nonosp<nonvis=visosp,nonosp<nonvis<visosp,12.003402435966485,250
nonosp<nonvis=visosp,460,nonosp=nonvis=visosp,nonosp<nonvis=visosp,8.7214038761449e-4,250
nonosp<nonvis=visosp,460,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.08330971200329354,250
"nonosp,nonvis,visosp",460,nonosp=nonvis=visosp,Hc,7.564578237174585e-4,250
"nonosp,nonvis,visosp",460,nonosp<nonvis<visosp,Hc,3.8070956785085173e-7,250
"nonosp,nonvis,visosp",460,nonosp<nonvis=visosp,Hc,2.1079654485922122e-5,250
"nonosp,nonvis,visosp",460,nonosp<nonvis<visosp,nonosp=nonvis=visosp,6.163577341170758e-4,250
"nonosp,nonvis,visosp",460,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.027866265408334916,250
"nonosp,nonvis,visosp",460,nonosp=nonvis=visosp,nonosp<nonvis<visosp,1622.4344153521274,250
"nonosp,nonvis,visosp",460,nonosp<nonvis=visosp,nonosp<nonvis<visosp,45.21118802581906,250
"nonosp,nonvis,visosp",460,nonosp=nonvis=visosp,nonosp<nonvis=visosp,35.88568419006358,250
"nonosp,nonvis,visosp",460,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.022118418994628564,250
nonosp=nonvis=visosp,461,nonosp=nonvis=visosp,Hc,81.33559172596496,250
nonosp=nonvis=visosp,461,nonosp<nonvis<visosp,Hc,0.8411688237790277,250
nonosp=nonvis=visosp,461,nonosp<nonvis=visosp,Hc,9.13352086616405,250
nonosp=nonvis=visosp,461,nonosp<nonvis<visosp,nonosp=nonvis=visosp,0.010650314246415302,250
nonosp=nonvis=visosp,461,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.11229426960999576,250
nonosp=nonvis=visosp,461,nonosp=nonvis=visosp,nonosp<nonvis<visosp,93.89394311408056,250
nonosp=nonvis=visosp,461,nonosp<nonvis=visosp,nonosp<nonvis<visosp,10.543751762798166,250
nonosp=nonvis=visosp,461,nonosp=nonvis=visosp,nonosp<nonvis=visosp,8.90517391023652,250
nonosp=nonvis=visosp,461,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.09484290056299786,250
nonosp<nonvis<visosp,461,nonosp=nonvis=visosp,Hc,1.243516999214433e-8,250
nonosp<nonvis<visosp,461,nonosp<nonvis<visosp,Hc,10355.636575922985,250
nonosp<nonvis<visosp,461,nonosp<nonvis=visosp,Hc,0.019690489196545626,250
nonosp<nonvis<visosp,461,nonosp<nonvis<visosp,nonosp=nonvis=visosp,446862387.27700996,250
nonosp<nonvis<visosp,461,nonosp<nonvis=visosp,nonosp=nonvis=visosp,1583451.5498368496,250
nonosp<nonvis<visosp,461,nonosp=nonvis=visosp,nonosp<nonvis<visosp,2.2378253987621926e-9,250
nonosp<nonvis<visosp,461,nonosp<nonvis=visosp,nonosp<nonvis<visosp,0.0035434880959342593,250
nonosp<nonvis<visosp,461,nonosp=nonvis=visosp,nonosp<nonvis=visosp,6.315317952753494e-7,250
nonosp<nonvis<visosp,461,nonosp<nonvis<visosp,nonosp<nonvis=visosp,282.20780567807856,250
nonosp<nonvis=visosp,461,nonosp=nonvis=visosp,Hc,0.026390249981474993,250
nonosp<nonvis=visosp,461,nonosp<nonvis<visosp,Hc,3.4196635329392397,250
nonosp<nonvis=visosp,461,nonosp<nonvis=visosp,Hc,17.531388542702732,250
nonosp<nonvis=visosp,461,nonosp<nonvis<visosp,nonosp=nonvis=visosp,90.86501603989562,250
nonosp<nonvis=visosp,461,nonosp<nonvis=visosp,nonosp=nonvis=visosp,664.3130911988002,250
nonosp<nonvis=visosp,461,nonosp=nonvis=visosp,nonosp<nonvis<visosp,0.011005335646019533,250
nonosp<nonvis=visosp,461,nonosp<nonvis=visosp,nonosp<nonvis<visosp,7.310988542687582,250
nonosp<nonvis=visosp,461,nonosp=nonvis=visosp,nonosp<nonvis=visosp,0.0015053143062338705,250
nonosp<nonvis=visosp,461,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.13678040858102503,250
"nonosp,nonvis,visosp",461,nonosp=nonvis=visosp,Hc,4.7417629158544966e-8,250
"nonosp,nonvis,visosp",461,nonosp<nonvis<visosp,Hc,1.186118677231882e-11,250
"nonosp,nonvis,visosp",461,nonosp<nonvis=visosp,Hc,6.822599657956507e-10,250
"nonosp,nonvis,visosp",461,nonosp<nonvis<visosp,nonosp=nonvis=visosp,2.9739531761078917e-4,250
"nonosp,nonvis,visosp",461,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.014388318815233362,250
"nonosp,nonvis,visosp",461,nonosp=nonvis=visosp,nonosp<nonvis<visosp,3362.5277224731976,250
"nonosp,nonvis,visosp",461,nonosp<nonvis=visosp,nonosp<nonvis<visosp,48.38112089600489,250
"nonosp,nonvis,visosp",461,nonosp=nonvis=visosp,nonosp<nonvis=visosp,69.50082305246592,250
"nonosp,nonvis,visosp",461,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.020669219345899357,250
nonosp=nonvis=visosp,462,nonosp=nonvis=visosp,Hc,56.80174591280643,250
nonosp=nonvis=visosp,462,nonosp<nonvis<visosp,Hc,0.31129861700378014,250
nonosp=nonvis=visosp,462,nonosp<nonvis=visosp,Hc,5.316893870862708,250
nonosp=nonvis=visosp,462,nonosp<nonvis<visosp,nonosp=nonvis=visosp,0.006295226013101384,250
nonosp=nonvis=visosp,462,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.09360440925573679,250
nonosp=nonvis=visosp,462,nonosp=nonvis=visosp,nonosp<nonvis<visosp,158.85053180280391,250
nonosp=nonvis=visosp,462,nonosp<nonvis=visosp,nonosp<nonvis<visosp,14.86911018936109,250
nonosp=nonvis=visosp,462,nonosp=nonvis=visosp,nonosp<nonvis=visosp,10.6832574229265,250
nonosp=nonvis=visosp,462,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.06725352003346535,250
nonosp<nonvis<visosp,462,nonosp=nonvis=visosp,Hc,5.264708451648943e-9,250
nonosp<nonvis<visosp,462,nonosp<nonvis<visosp,Hc,459.5444796376137,250
nonosp<nonvis<visosp,462,nonosp<nonvis=visosp,Hc,1.6942335768228495e-4,250
nonosp<nonvis<visosp,462,nonosp<nonvis<visosp,nonosp=nonvis=visosp,1027778210.8985193,250
nonosp<nonvis<visosp,462,nonosp<nonvis=visosp,nonosp=nonvis=visosp,32180.95726254706,250
nonosp<nonvis<visosp,462,nonosp=nonvis=visosp,nonosp<nonvis<visosp,9.729725629479588e-10,250
nonosp<nonvis<visosp,462,nonosp<nonvis=visosp,nonosp<nonvis<visosp,3.1311188465859135e-05,250
nonosp<nonvis<visosp,462,nonosp=nonvis=visosp,nonosp<nonvis=visosp,3.1074277618329984e-5,250
nonosp<nonvis<visosp,462,nonosp<nonvis<visosp,nonosp<nonvis=visosp,31937.465455531095,250
nonosp<nonvis=visosp,462,nonosp=nonvis=visosp,Hc,1.0752709552380225e-5,250
nonosp<nonvis=visosp,462,nonosp<nonvis<visosp,Hc,4.361666192375636,250
nonosp<nonvis=visosp,462,nonosp<nonvis=visosp,Hc,18.28733898892418,250
nonosp<nonvis=visosp,462,nonosp<nonvis<visosp,nonosp=nonvis=visosp,252896.94305246577,250
nonosp<nonvis=visosp,462,nonosp<nonvis=visosp,nonosp=nonvis=visosp,1700719.1443087093,250
nonosp<nonvis=visosp,462,nonosp=nonvis=visosp,nonosp<nonvis<visosp,3.954179864453882e-6,250
nonosp<nonvis=visosp,462,nonosp<nonvis=visosp,nonosp<nonvis<visosp,6.724949395516733,250
nonosp<nonvis=visosp,462,nonosp=nonvis=visosp,nonosp<nonvis=visosp,5.879865604773149e-7,250
nonosp<nonvis=visosp,462,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.1487000037006467,250
"nonosp,nonvis,visosp",462,nonosp=nonvis=visosp,Hc,4.3403243300376655e-16,250
"nonosp,nonvis,visosp",462,nonosp<nonvis<visosp,Hc,5.955009043321722e-20,250
"nonosp,nonvis,visosp",462,nonosp<nonvis=visosp,Hc,5.0361313540949245e-18,250
"nonosp,nonvis,visosp",462,nonosp<nonvis<visosp,nonosp=nonvis=visosp,1.634694388593939e-4,250
"nonosp,nonvis,visosp",462,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.011603122188915363,250
"nonosp,nonvis,visosp",462,nonosp=nonvis=visosp,nonosp<nonvis<visosp,6117.351395939743,250
"nonosp,nonvis,visosp",462,nonosp<nonvis=visosp,nonosp<nonvis<visosp,70.9803757196208,250
"nonosp,nonvis,visosp",462,nonosp=nonvis=visosp,nonosp<nonvis=visosp,86.18369984548771,250
"nonosp,nonvis,visosp",462,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.014088401052568311,250
nonosp=nonvis=visosp,463,nonosp=nonvis=visosp,Hc,43.409199723555524,250
nonosp=nonvis=visosp,463,nonosp<nonvis<visosp,Hc,3.271342567131945,250
nonosp=nonvis=visosp,463,nonosp<nonvis=visosp,Hc,15.46295124260416,250
nonosp=nonvis=visosp,463,nonosp<nonvis<visosp,nonosp=nonvis=visosp,0.05454518793107733,250
nonosp=nonvis=visosp,463,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.3562136906710436,250
nonosp=nonvis=visosp,463,nonosp=nonvis=visosp,nonosp<nonvis<visosp,18.33342294582592,250
nonosp=nonvis=visosp,463,nonosp<nonvis=visosp,nonosp<nonvis<visosp,6.530616250165846,250
nonosp=nonvis=visosp,463,nonosp=nonvis=visosp,nonosp<nonvis=visosp,2.8073036668416,250
nonosp=nonvis=visosp,463,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.1531249060874775,250
nonosp<nonvis<visosp,463,nonosp=nonvis=visosp,Hc,9.79224519938068e-8,250
nonosp<nonvis<visosp,463,nonosp<nonvis<visosp,Hc,2886.6042123374555,250
nonosp<nonvis<visosp,463,nonosp<nonvis=visosp,Hc,0.21828835673725935,250
nonosp<nonvis<visosp,463,nonosp<nonvis<visosp,nonosp=nonvis=visosp,53603663.65531686,250
nonosp<nonvis<visosp,463,nonosp<nonvis=visosp,nonosp=nonvis=visosp,2229196.1883375347,250
nonosp<nonvis<visosp,463,nonosp=nonvis=visosp,nonosp<nonvis<visosp,1.865544128532363e-8,250
nonosp<nonvis<visosp,463,nonosp<nonvis=visosp,nonosp<nonvis<visosp,0.04158663860499811,250
nonosp<nonvis<visosp,463,nonosp=nonvis=visosp,nonosp<nonvis=visosp,4.4859218997039876e-7,250
nonosp<nonvis<visosp,463,nonosp<nonvis<visosp,nonosp<nonvis=visosp,24.046184869575267,250
nonosp<nonvis=visosp,463,nonosp=nonvis=visosp,Hc,0.002857333790192545,250
nonosp<nonvis=visosp,463,nonosp<nonvis<visosp,Hc,38.39561230572094,250
nonosp<nonvis=visosp,463,nonosp<nonvis=visosp,Hc,8.198918003597747,250
nonosp<nonvis=visosp,463,nonosp<nonvis<visosp,nonosp=nonvis=visosp,1741.2850755534078,250
nonosp<nonvis=visosp,463,nonosp<nonvis=visosp,nonosp=nonvis=visosp,2869.429547132207,250
nonosp<nonvis=visosp,463,nonosp=nonvis=visosp,nonosp<nonvis<visosp,5.742885033814376e-4,250
nonosp<nonvis=visosp,463,nonosp<nonvis=visosp,nonosp<nonvis<visosp,1.6478804001810314,250
nonosp<nonvis=visosp,463,nonosp=nonvis=visosp,nonosp<nonvis=visosp,3.4850132528935234e-4,250
nonosp<nonvis=visosp,463,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.6068401565369326,250
"nonosp,nonvis,visosp",463,nonosp=nonvis=visosp,Hc,3.4449098899104816e-5,250
"nonosp,nonvis,visosp",463,nonosp<nonvis<visosp,Hc,1.2002211263221247e-8,250
"nonosp,nonvis,visosp",463,nonosp<nonvis=visosp,Hc,6.217859675735257e-7,250
"nonosp,nonvis,visosp",463,nonosp<nonvis<visosp,nonosp=nonvis=visosp,4.1954186268458e-4,250
"nonosp,nonvis,visosp",463,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.01804941166660482,250
"nonosp,nonvis,visosp",463,nonosp=nonvis=visosp,nonosp<nonvis<visosp,2383.552367339848,250
"nonosp,nonvis,visosp",463,nonosp<nonvis=visosp,nonosp<nonvis<visosp,43.021717907027394,250
"nonosp,nonvis,visosp",463,nonosp=nonvis=visosp,nonosp<nonvis=visosp,55.403467906392144,250
"nonosp,nonvis,visosp",463,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.023244074124633106,250
nonosp=nonvis=visosp,464,nonosp=nonvis=visosp,Hc,8.044554674349424,250
nonosp=nonvis=visosp,464,nonosp<nonvis<visosp,Hc,2.214547693307183,250
nonosp=nonvis=visosp,464,nonosp<nonvis=visosp,Hc,1.288527518824604,250
nonosp=nonvis=visosp,464,nonosp<nonvis<visosp,nonosp=nonvis=visosp,0.22423342479266303,250
nonosp=nonvis=visosp,464,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.16017387798148186,250
nonosp=nonvis=visosp,464,nonosp=nonvis=visosp,nonosp<nonvis<visosp,4.459638436707855,250
nonosp=nonvis=visosp,464,nonosp<nonvis=visosp,nonosp<nonvis<visosp,0.7143175828027704,250
nonosp=nonvis=visosp,464,nonosp=nonvis=visosp,nonosp<nonvis=visosp,6.243215264573997,250
nonosp=nonvis=visosp,464,nonosp<nonvis<visosp,nonosp<nonvis=visosp,1.3999375404932588,250
nonosp<nonvis<visosp,464,nonosp=nonvis=visosp,Hc,1.8370642200950936e-9,250
nonosp<nonvis<visosp,464,nonosp<nonvis<visosp,Hc,1310.7830615987214,250
nonosp<nonvis<visosp,464,nonosp<nonvis=visosp,Hc,9.144546383208856e-5,250
nonosp<nonvis<visosp,464,nonosp<nonvis<visosp,nonosp=nonvis=visosp,2892790710.8978024,250
nonosp<nonvis<visosp,464,nonosp<nonvis=visosp,nonosp=nonvis=visosp,49778.04413792076,250
nonosp<nonvis<visosp,464,nonosp=nonvis=visosp,nonosp<nonvis<visosp,3.4568695074717005e-10,250
nonosp<nonvis<visosp,464,nonosp<nonvis=visosp,nonosp<nonvis<visosp,1.7207620292195873e-5,250
nonosp<nonvis<visosp,464,nonosp=nonvis=visosp,nonosp<nonvis=visosp,2.00891782173941e-5,250
nonosp<nonvis<visosp,464,nonosp<nonvis<visosp,nonosp<nonvis=visosp,58113.78813684814,250
nonosp<nonvis=visosp,464,nonosp=nonvis=visosp,Hc,0.001085922160647071,250
nonosp<nonvis=visosp,464,nonosp<nonvis<visosp,Hc,0.01825697999506167,250
nonosp<nonvis=visosp,464,nonosp<nonvis=visosp,Hc,0.5100739334851513,250
nonosp<nonvis=visosp,464,nonosp<nonvis<visosp,nonosp=nonvis=visosp,20.223871525831267,250
nonosp<nonvis=visosp,464,nonosp<nonvis=visosp,nonosp=nonvis=visosp,469.71500533814725,250
nonosp<nonvis=visosp,464,nonosp=nonvis=visosp,nonosp<nonvis<visosp,0.04944651664359783,250
nonosp<nonvis=visosp,464,nonosp<nonvis=visosp,nonosp<nonvis<visosp,23.22577082920034,250
nonosp<nonvis=visosp,464,nonosp=nonvis=visosp,nonosp<nonvis=visosp,0.002128950509639566,250
nonosp<nonvis=visosp,464,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.04305562159180358,250
"nonosp,nonvis,visosp",464,nonosp=nonvis=visosp,Hc,8.408838182704503e-12,250
"nonosp,nonvis,visosp",464,nonosp<nonvis<visosp,Hc,1.5709412966060167e-15,250
"nonosp,nonvis,visosp",464,nonosp<nonvis=visosp,Hc,1.325693236785659e-13,250
"nonosp,nonvis,visosp",464,nonosp<nonvis<visosp,nonosp=nonvis=visosp,2.3096305571022004e-4,250
"nonosp,nonvis,visosp",464,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.015765474468427472,250
"nonosp,nonvis,visosp",464,nonosp=nonvis=visosp,nonosp<nonvis<visosp,4329.6967860291015,250
"nonosp,nonvis,visosp",464,nonosp<nonvis=visosp,nonosp<nonvis<visosp,68.25972413617428,250
"nonosp,nonvis,visosp",464,nonosp=nonvis=visosp,nonosp<nonvis=visosp,63.42974339292087,250
"nonosp,nonvis,visosp",464,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.014649927356944143,250
nonosp=nonvis=visosp,465,nonosp=nonvis=visosp,Hc,76.37248902363643,250
nonosp=nonvis=visosp,465,nonosp<nonvis<visosp,Hc,1.462537945333236,250
nonosp=nonvis=visosp,465,nonosp<nonvis=visosp,Hc,10.22654218504742,250
nonosp=nonvis=visosp,465,nonosp<nonvis<visosp,nonosp=nonvis=visosp,0.017774171542672038,250
nonosp=nonvis=visosp,465,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.13390348168281407,250
nonosp=nonvis=visosp,465,nonosp=nonvis=visosp,nonosp<nonvis<visosp,56.261412668332305,250
nonosp=nonvis=visosp,465,nonosp<nonvis=visosp,nonosp<nonvis<visosp,7.533599040683278,250
nonosp=nonvis=visosp,465,nonosp=nonvis=visosp,nonosp<nonvis=visosp,7.468065709962382,250
nonosp=nonvis=visosp,465,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.13273868102081823,250
nonosp<nonvis<visosp,465,nonosp=nonvis=visosp,Hc,4.0826048062169124e-7,250
nonosp<nonvis<visosp,465,nonosp<nonvis<visosp,Hc,37.78918049664819,250
nonosp<nonvis<visosp,465,nonosp<nonvis=visosp,Hc,9.321764338821572,250
nonosp<nonvis<visosp,465,nonosp<nonvis<visosp,nonosp=nonvis=visosp,13164604.019222591,250
nonosp<nonvis<visosp,465,nonosp<nonvis=visosp,nonosp=nonvis=visosp,22832884.350272074,250
nonosp<nonvis<visosp,465,nonosp=nonvis=visosp,nonosp<nonvis<visosp,7.596126693517158e-8,250
nonosp<nonvis<visosp,465,nonosp<nonvis=visosp,nonosp<nonvis<visosp,1.7344148230309195,250
nonosp<nonvis<visosp,465,nonosp=nonvis=visosp,nonosp<nonvis=visosp,4.379648162971069e-8,250
nonosp<nonvis<visosp,465,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.5765633380902978,250
nonosp<nonvis=visosp,465,nonosp=nonvis=visosp,Hc,0.20820163400193104,250
nonosp<nonvis=visosp,465,nonosp<nonvis<visosp,Hc,0.8851155671884489,250
nonosp<nonvis=visosp,465,nonosp<nonvis=visosp,Hc,10.751272719140758,250
nonosp<nonvis=visosp,465,nonosp<nonvis<visosp,nonosp=nonvis=visosp,4.336091953137116,250
nonosp<nonvis=visosp,465,nonosp<nonvis=visosp,nonosp=nonvis=visosp,51.638752840148406,250
nonosp<nonvis=visosp,465,nonosp=nonvis=visosp,nonosp<nonvis<visosp,0.23062241548556434,250
nonosp<nonvis=visosp,465,nonosp<nonvis=visosp,nonosp<nonvis<visosp,11.909053912657072,250
nonosp<nonvis=visosp,465,nonosp=nonvis=visosp,nonosp<nonvis=visosp,0.019365301154649763,250
nonosp<nonvis=visosp,465,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.08396972650675373,250
"nonosp,nonvis,visosp",465,nonosp=nonvis=visosp,Hc,2.9467415527112934e-6,250
"nonosp,nonvis,visosp",465,nonosp<nonvis<visosp,Hc,8.975545940944481e-10,250
"nonosp,nonvis,visosp",465,nonosp<nonvis=visosp,Hc,5.3729739422504155e-8,250
"nonosp,nonvis,visosp",465,nonosp<nonvis<visosp,nonosp=nonvis=visosp,3.7724865538371144e-4,250
"nonosp,nonvis,visosp",465,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.01823361107901285,250
"nonosp,nonvis,visosp",465,nonosp=nonvis=visosp,nonosp<nonvis<visosp,2650.771542135435,250
"nonosp,nonvis,visosp",465,nonosp<nonvis=visosp,nonosp<nonvis<visosp,48.33313735861263,250
"nonosp,nonvis,visosp",465,nonosp=nonvis=visosp,nonosp<nonvis=visosp,54.843771519894624,250
"nonosp,nonvis,visosp",465,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.020689739062051737,250
nonosp=nonvis=visosp,466,nonosp=nonvis=visosp,Hc,39.43246258907759,250
nonosp=nonvis=visosp,466,nonosp<nonvis<visosp,Hc,0.18067308054296188,250
nonosp=nonvis=visosp,466,nonosp<nonvis=visosp,Hc,3.6301503912716075,250
nonosp=nonvis=visosp,466,nonosp<nonvis<visosp,nonosp=nonvis=visosp,0.005342361264611849,250
nonosp=nonvis=visosp,466,nonosp<nonvis=visosp,nonosp=nonvis=visosp,0.09205994637213258,250
nonosp=nonvis=visosp,466,nonosp=nonvis=visosp,nonosp<nonvis<visosp,187.18314813789652,250
nonosp=nonvis=visosp,466,nonosp<nonvis=visosp,nonosp<nonvis<visosp,17.232070579341705,250
nonosp=nonvis=visosp,466,nonosp=nonvis=visosp,nonosp<nonvis=visosp,10.862487318401364,250
nonosp=nonvis=visosp,466,nonosp<nonvis<visosp,nonosp<nonvis=visosp,0.05803133148716489,250
nonosp<nonvis<visosp,466,nonosp=nonvis=visosp,Hc,4.772119880448534e-8,250
nonosp<nonvis<visosp,466,nonosp<nonvis<visosp,Hc,1714.4459026658171,250
nonosp<nonvis<visosp,466,nonosp<nonvis=visosp,Hc,0.35448640291627453,250
nonosp<nonvis<visosp,466,nonosp<nonvis<visosp,nonosp=nonvis=visosp,113673353.43103096,250
nonosp<nonvis<visosp,466,nonosp<nonvis=visosp,nonosp=nonvis=visosp,7428279.502545861,250
nonosp<nonvis<visosp,466,nonosp=nonvis=visosp,nonosp<nonvis<visosp,8.797136442418143e-9,250
nonosp<nonvis<visosp,466,nonosp<nonvis=visosp,nonosp<nonvis<visosp,0.0653475883163139,250
nonosp<nonvis<visosp,466,nonosp=nonvis=visosp,nonosp<nonvis=visosp,1.3462067490288625e-7,250
nonosp<nonvis<visosp,466,nonosp<nonvis<visosp,nonosp<nonvis=visosp,15.302783557359712,250
nonosp<nonvis=visosp,466,nonosp=nonvis=visosp,Hc,0.08801091034985346,250
nonosp<nonvis=visosp,466,nonosp<nonvis<visosp,Hc,4.521385059434954,250
nonosp<nonvis=visosp,466,nonosp<nonvis=visosp,Hc,17.92761196223311,250
nonosp<nonvis=visosp,466,nonosp<nonvis<visosp,nonosp=nonvis=visosp,32.415836458934166,250
nonosp<nonvis=visosp,466,nonosp<nonvis=visosp,nonosp=nonvis=visosp,203.69760852340687,250
nonosp<nonvis=visosp,466,nonosp=nonvis=visosp,nonosp<nonvis<visosp,0.030849119110865606,250
nonosp<nonvis=visosp,466,nonosp<nonvis=visosp,nonosp<nonvis<visosp,6.283891787937054,250
nonosp<nonvis=visosp,466,nonosp=nonvis=visosp,nonosp<nonvis=visosp,0.004909237802294032,250
