session;created;modified;ended;expired;treat;variable;value;treat_nr
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;visosp;tru_int_3;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;visosp;tru_int_4;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;visosp;tru_ben_1;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;visosp;tru_ben_2;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;visosp;tru_ben_3;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;visosp;tru_ben_4;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;visosp;tch_1;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;visosp;tch_2;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;visosp;tch_3;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;visosp;tch_4;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;visosp;tch_5;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tsm_1;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tsm_2;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tsm_3;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tsm_4;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tsc_1;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tsc_2;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tsc_3;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tru_exp_1;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tru_exp_2;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tru_exp_3;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tru_exp_4;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tru_exp_5;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tru_exp_6;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tru_int_1;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tru_int_2;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tru_int_3;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tru_int_4;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tru_ben_1;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tru_ben_2;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tru_ben_3;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tru_ben_4;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tch_1;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tch_2;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tch_3;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tch_4;NA;10
nVITaOX7J5NBSZHMpYzn6gr15xEEFTO3CEEiOyLEqcthiWOoPMFuzVqbsT8SCyHC;2019-11-04 19:42:29;NA;NA;NA;nonosp;tch_5;NA;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tsm_1;   2;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tsm_2;   2;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tsm_3;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tsm_4;   2;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tsc_1;   4;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tsc_2;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tsc_3;   4;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tru_exp_1;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tru_exp_2;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tru_exp_3;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tru_exp_4;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tru_exp_5;   2;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tru_exp_6;   2;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tru_int_1;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tru_int_2;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tru_int_3;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tru_int_4;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tru_ben_1;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tru_ben_2;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tru_ben_3;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tru_ben_4;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tch_1;-999;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tch_2;   4;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tch_3;   4;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tch_4;   4;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;visosp;tch_5;   4;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tsm_1;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tsm_2;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tsm_3;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tsm_4;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tsc_1;   4;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tsc_2;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tsc_3;   4;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tru_exp_1;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tru_exp_2;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tru_exp_3;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tru_exp_4;   2;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tru_exp_5;   2;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tru_exp_6;   2;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tru_int_1;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tru_int_2;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tru_int_3;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tru_int_4;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tru_ben_1;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tru_ben_2;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tru_ben_3;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tru_ben_4;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tch_1;   3;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tch_2;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tch_3;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tch_4;   1;10
1gzJE39jHFafIi6OBrM4V6IHtvk7giRt9DuvQf02KfjRMtW1QBx-7MD4PrFc78Oe;2019-11-06 11:19:26;2019-11-06 11:28:49;2019-11-06 11:28:49;NA;nonosp;tch_5;   1;10
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tsm_1;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tsm_2;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tsm_3;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tsm_4;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tsc_1;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tsc_2;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tsc_3;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tru_exp_1;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tru_exp_2;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tru_exp_3;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tru_exp_4;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tru_exp_5;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tru_exp_6;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tru_int_1;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tru_int_2;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tru_int_3;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tru_int_4;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tru_ben_1;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tru_ben_2;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tru_ben_3;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tru_ben_4;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tch_1;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tch_2;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tch_3;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tch_4;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;nonosp;tch_5;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tsm_1;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tsm_2;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tsm_3;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tsm_4;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tsc_1;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tsc_2;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tsc_3;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tru_exp_1;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tru_exp_2;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tru_exp_3;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tru_exp_4;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tru_exp_5;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tru_exp_6;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tru_int_1;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tru_int_2;NA;11
xrGxztfOnZ5ldvczrRmENDX6MA2BuQ0x5FPtoYopwueQunol3dkQsCxukCozF2JX;2019-11-04 22:12:04;NA;NA;NA;visosp;tru_int_3;NA;11
